date,id,symbol,EX_RETURN,log_return,SIZE_SCORE,MOMENTUM_SCORE,AMIHUD_SCORE,VOLATILITY_SCORE,DAILY_MOMENTUM,DAILY_AMIHUD,R_MKT
2025-07-13,5805,AVAX,-0.0006868399195534707,-0.0006868399195534707,8736531486.361757,0.0022630206369788817,8.395997530578793e-11,0.04067251247804784,0.02455556559800902,8.178708665526292e-11,-0.0014065599147808547
2025-07-13,5994,SHIB,-0.008766058240879455,-0.008766058240879455,7838426126.597501,0.003370846739367748,1.4742516144029782e-10,0.036133301779719525,0.023564312656186,1.4888715729722796e-10,-0.0014065599147808547
2025-07-13,11419,TON,0.013635403229796374,0.013635403229796374,7310832183.525997,-0.000782379143970213,8.168523646345904e-11,0.02848621833390264,0.008470155614524303,7.965527408176877e-11,-0.0014065599147808547
2025-07-13,20947,SUI,0.0026979955082428396,0.0026979955082428396,11710530491.09437,0.0034672274580365716,3.412497711298963e-11,0.05739225188685464,0.03035418398496509,5.2641416875197887e-11,-0.0014065599147808547
2025-07-13,32196,HYPE,0.0177624951516374,0.0177624951516374,15453207431.96786,0.0031482559415943784,1.031185951717924e-10,0.04075100815075046,0.030167280939545772,1.5001016183055958e-10,-0.0014065599147808547
2025-07-14,1,BTC,0.014075760705145383,0.014075760705145383,2336336334293.158,0.0038396947801012807,2.2222803191690064e-13,0.01618733878182872,0.016264309686783704,1.987578674193751e-13,0.015700371171925603
2025-07-14,2,LTC,0.019895129989385908,0.019895129989385908,7057883682.187959,0.0030247733162037855,3.978848636629956e-11,0.025272038792511366,0.014989866693282783,3.895932785510525e-11,0.015700371171925603
2025-07-14,52,XRP,0.03510982059155718,0.03510982059155718,161910210286.61078,0.008780845019936251,5.279581129093981e-12,0.02890497279414022,0.037174500809751335,4.690226751876366e-12,0.015700371171925603
2025-07-14,74,DOGE,0.006504083983755958,0.006504083983755958,29611403948.40313,0.0035894429966115723,2.5520497939314634e-11,0.03942823325061894,0.032216839433597134,2.1046912623640672e-11,0.015700371171925603
2025-07-14,512,XLM,0.18586547457499544,0.18586547457499544,12173600529.429323,0.01514564794171419,1.28326434289121e-10,0.05361038908463812,0.09115244463268936,7.333600695296695e-11,0.015700371171925603
2025-07-14,1027,ETH,0.010052457396593476,0.010052457396593476,355308333611.8921,0.005365739435832689,1.2082549368363972e-12,0.03155266268280508,0.02927290740122378,7.436243221535148e-13,0.015700371171925603
