date,R_MKT,CSMB,CMH,CIHML
2025-08-08,0.0340802778572565,-0.004655242292846064,0.024420918047734178,-0.0023404807496522836
2025-08-09,-0.0002008959968183,0.014307417624961261,0.0018624041628335294,0.009048799573994942
2025-08-10,0.0089209512520194,-0.00433393348091457,-0.00351145382630157,-0.005256860276540159
2025-08-11,0.0153736701104715,-0.00579054567887201,-0.005322111107248694,0.008318678981050182
2025-08-12,-0.0081118775195637,-0.007147493559204198,0.00036047513840056084,-0.027726060057730637
2025-08-13,0.0299134315003323,-0.004253616882053113,0.006353266976877547,0.008868996646352795
2025-08-14,0.0274404576362246,-0.02013609933831823,-0.0037377889270524683,-0.0010304414076588025
2025-08-15,-0.0420127349044655,-0.02639831163317083,-0.022059465456728947,-0.021829580008895573
2025-08-16,-0.0104503974612432,0.0006240012226794499,-0.007768025608469869,0.014100522345120457
2025-08-17,0.0012582574796279,0.00566396224885695,0.012538710823346367,-0.0006513547197136513
2025-08-18,0.0038827384792293,-0.01898362525514719,0.016475060272167538,-0.006940713703306465
2025-08-19,-0.0166565265468324,-0.007331367853978785,0.013785271059187414,-0.025924624179844095
2025-08-20,-0.037428092003379,0.0017031048869052198,-0.001516962788041129,-0.008326971398783078
2025-08-21,0.0252547946776148,-0.004878115496054797,-0.0027467810316413807,0.003735223131089746
2025-08-22,-0.0201443318572309,0.025214855165582896,-0.002991636027471666,-0.001631959987931711
2025-08-23,0.0615769130671393,-0.011420780914002629,-0.006225402088025064,0.009215419592946694
2025-08-24,-0.0118984217314212,0.012123281798099551,0.008217658702550822,0.009192362340600835
2025-08-25,-0.0115667352990851,-0.01819990296285361,0.011483070912874817,0.0054884206659436465
2025-08-26,-0.0469893253341864,0.004023715003062006,0.02304523296303239,0.007638231908517527
2025-08-27,0.0258744528297182,0.011485833737114634,0.11226785700732164,0.06108344139358617
2025-08-28,-0.007342087540217,0.02641160822595149,0.13284812273390953,-0.0007599500715775292
2025-08-29,0.0112547238770856,0.01991848548511763,0.12081518598895671,-0.005861316958873684
2025-08-30,-0.0374059357376311,-0.019034207262168173,-0.043112108873195484,-0.009760059470685777
2025-08-31,0.0031295012084498,0.015228353715350751,0.031127442609927686,0.002351580060695375
2025-09-01,-0.0047607205926791,-0.008893885744310279,-0.008966087174156489,0.0013336230123287517
2025-09-02,0.0006277070069893,0.0002983600512352219,-0.047513307441495116,-0.013435268562573797
2025-09-03,0.0185271074967416,0.003463569306407302,-0.016796926071336635,0.008890442058938068
2025-09-04,0.0084647502911726,0.0024574877700636304,0.03046821256886786,0.004467865349586328
2025-09-05,-0.016215129195004,-0.0016048271381138395,-0.0189254897110734,0.00317264424187751
2025-09-06,0.0016540548782061,0.004340764050339641,-0.007759602059080147,0.0210311773816117
2025-09-07,-0.0047628012420903,0.01854137093563609,0.004506103757307122,0.007646244729017643
2025-09-08,0.0113517967889507,-0.011765960094696616,-0.014877881952271918,-0.012800952889946638
2025-09-09,0.010046641720339,-0.01465624095903795,-0.02033551311544389,0.029265937901544855
2025-09-10,-0.0024411094753681,-0.008854788084960166,0.007288622374454043,0.019211737448149642
2025-09-11,0.0196836105342457,0.010726445103666785,-0.008132436608156126,0.011136964966641596
2025-09-12,0.0168716873331939,-0.014343308025753098,-0.01123914123591721,-0.0010327426119508473
2025-09-13,0.0171709788544854,-0.011396565762902381,-0.021890319737162885,-0.04245449782937922
2025-09-14,-0.0010428536508362,0.010756121179881626,-0.013526975018760795,-0.007065205980649211
2025-09-15,-0.0098251309775859,-0.010920717215272387,-0.007545654622349105,-0.005159561780352935
2025-09-16,-0.0054001305167695,-0.003084426039928808,-0.00010469002303034602,0.01042452322187588
2025-09-17,0.0108100722924986,0.0012548086363518996,0.008689919257643008,-0.0050066121925216745
2025-09-18,0.0063069720952648,-0.0033278341623513077,0.024354623032582012,0.010097173135676298
2025-09-19,0.0045410891967644,0.009334680050635782,0.005954146678611435,0.007061416221006344
2025-09-20,-0.0175076127273987,-0.00447315775060745,-0.007936996311893634,-0.007316768318340109
2025-09-21,0.0028483933650494,-0.00343739355538153,0.0033324774374467367,-0.02626045991873826
2025-09-22,-0.0055090100061659,0.002852647841325759,-0.0047013788458537195,-0.03193823508601365
2025-09-23,-0.0333423967144148,0.005854535244404803,0.007192823068960422,-0.014216841311645904
2025-09-24,-0.0071139957335047,0.01760973566403825,0.010585519986090041,-0.014922824718929235
2025-09-25,0.0093798271702286,-0.004398830857197029,-0.00204516164930635,0.009179172255968789
2025-09-26,-0.049162055646085,0.0043605696791633175,-0.03726791189345496,-0.030458201167723534
2025-09-27,0.0152507484642913,-0.010730261910514079,0.008844073081995502,0.03847364146017194
2025-09-28,-0.0001254364143554,-0.0095952873863757,-0.0011195044726403595,0.00558052929278018
2025-09-29,0.0240447839413408,0.0047931954461740145,0.019990413677098473,0.008255923396134079
2025-09-30,0.0174410086147365,0.010752964577460888,0.049131765955480806,-0.00896797152462963
2025-10-01,-0.0068430005787191,0.014124226037199651,-0.001704724754364501,0.005107277341579529
2025-10-02,0.0413808495603767,0.05042437503552264,0.10047632194775356,0.03891255990304316
2025-10-03,0.0226829648511798,-0.0048194395818188795,0.021957052681773337,0.020426718185128666
2025-10-04,0.0136210105302523,-0.005856843560403739,0.005472875905204886,-0.02919698373081764
2025-10-05,-0.0049077554721148,0.018656148302424173,0.0534290598429152,0.01924505993922449
2025-10-06,0.0073712705846147,0.001506482732924061,0.013052570782108482,0.0027017104198499564
2025-10-07,0.0167835073407557,-0.014611117289364513,-0.026141808334467567,-0.013143551231399743
2025-10-08,-0.029350964027633,-0.03049711869995988,-0.007424093497527692,-0.05087072283754193
2025-10-09,0.01610280450698,0.021794339156046325,0.04717377412445081,0.03814985490920991
2025-10-10,-0.0199987905224453,0.03391317507665823,0.03641591952587736,0.03297288503279295
2025-10-11,-0.1014267788354328,-0.06540810450812493,0.09818747705008138,-0.0770171107103099
2025-10-12,-0.0155133619482198,0.04591143461332052,0.03562875941833025,0.06958553621586279
2025-10-13,0.0579698573667241,-0.019529719344973107,-0.05782475621718071,-0.018912191546570783
2025-10-14,0.0084865006350446,0.0008559197579196542,-0.045178209017832836,0.006792115836861231
2025-10-15,-0.0253515373308176,0.005124642836039882,0.0235600575401576,0.0009571751270103027
2025-10-16,-0.0255495150530736,-0.006221705682308322,0.011691010898374744,-0.0172933491434907
2025-10-17,-0.0254877444951278,-0.0186022989133137,-0.00417985074732951,-0.020875849050142017
2025-10-18,-0.0188496351903109,0.001461202679288752,0.012679161021074154,0.0068651628918651696
2025-10-19,0.010901429200391,-0.0059663979228461814,-0.011124432002318692,-0.00463759072113297
2025-10-20,0.0115129659226456,0.0028828134099806377,0.006391777810588174,0.00642233991820243
2025-10-21,0.0180567837472426,0.0025899927870228698,0.016358005811690134,0.020936589804618728
2025-10-22,-0.0235595705145169,0.004137449858776777,0.03200634182375316,-0.008599408998383202
2025-10-23,-0.0090071193097563,-0.01870284460044913,-0.020100163813485568,-0.02141232750902654
2025-10-24,0.0234728341967286,-0.004017939382364805,-0.05210339668803308,0.009614851139502341
2025-10-25,0.0111128686798559,0.021180578303891664,0.026082606269920733,0.02001190630866997
2025-10-26,0.0067424926162612,-0.005443168807006323,-0.05621662681346109,0.006180813869812085
2025-10-27,0.029608643428488,0.02310282685157357,0.04158696085447707,0.0350035897934739
2025-10-28,-0.00572974320872,0.004949358059784786,0.02219268706285151,0.0008417158470767046
2025-10-29,-0.0158143403830376,-0.002407793635714594,-0.003225964014768899,0.027288507877280196
2025-10-30,-0.0206227374357126,0.02106148144772728,0.02298408702356032,0.023654995826785225
2025-10-31,-0.0220934995527156,-0.0025237210519985787,0.027362830232711074,-0.010012030869039186
2025-11-01,0.0123248935221792,0.020898122536036585,0.020794956800891534,-0.014911728184121939
2025-11-02,0.0045988839357662,0.014572472627486156,0.007032951924998577,-0.004664439802081595
2025-11-03,0.004112527789729,-0.009935312658017148,-0.0015488876252573187,-0.006785087882243995
2025-11-04,-0.0533998841086681,-0.012906183576951821,0.06333754020779168,-0.012437994830022614
2025-11-05,-0.0544789020994517,0.00997541528906886,0.015037965358512997,0.014623549752242799
2025-11-06,0.0289848437384566,0.005004054571420488,-0.004176402641675861,0.013179438711585757
2025-11-07,-0.0276190128420349,0.012938237806393527,0.021095336306670796,0.016161767764869845
2025-11-08,0.0287172100787913,0.04253855354655564,-0.005215290071195519,0.04964200851585271
2025-11-09,-0.0105743250031124,0.0007309785198353277,-0.009350814570512914,-0.010888492887338043
2025-11-10,0.026949172093449,-0.010791108302208944,0.009392436403749455,-0.013439903770234048
2025-11-11,0.0118963835915321,0.00798056136372086,-0.017850833491102697,0.049115975846788944
2025-11-12,-0.0348325426193684,-0.016904629884374175,-0.0053472578379275965,-0.013266124341320268
2025-11-13,-0.0100396411064587,0.007315796791098306,0.008878879590314425,-0.007160574103285342
2025-11-14,-0.0279609907959631,0.010160224735315995,0.03652464940913276,0.014194258427487227
2025-11-15,-0.0451388266600626,0.003536170081413645,0.02925783924562576,-0.02423161413325378
2025-11-16,0.0123298767952595,0.012505580337397022,0.019745557246189056,0.00406575620325633
2025-11-17,-0.0154864292571209,-0.024571629850065137,0.013431904021722195,-0.0005287852830308075
2025-11-18,-0.0237659080744283,0.003539231167839052,0.008901344273488966,0.0146442797918176
2025-11-19,0.0165132950699361,0.013360109093879982,-0.014738399969928175,-0.014837307194715307
2025-11-20,-0.0213556700792395,-0.018964572145364584,0.014171277698706505,0.013884247789180633
2025-11-21,-0.0532929277743711,-0.010311096471876127,0.01482678504137721,-0.0019477369828259858
2025-11-22,-0.022083003155745,0.037742393849139105,0.024952744089618322,-0.026746388131950072
2025-11-23,-0.0036818071268745,0.026067526108620842,-0.0019131142892796476,-0.05284773324812251
2025-11-24,0.0231470077405408,0.014620084015116119,-0.011968792575692288,-0.02030330425387189
2025-11-25,0.0272572759343083,-0.012563164683412169,-0.051028272444022665,-0.016166302690894214
2025-11-26,-0.0071998391068735,0.019446822593489003,-0.0067886222948956645,-0.009657230401932428
2025-11-27,0.0312467793003858,-0.011751700623020767,-0.01801802565750479,0.00012693889926887816
2025-11-28,0.0047097879675085,0.002016047434822285,0.0019103116178887866,-0.00802686469916168
2025-11-29,-0.0046060373838183,-0.01861104683789815,0.009530650646373248,0.014296211284598764
2025-11-30,-0.0035856301570016,0.0035436416388907807,0.002317643736256602,-0.02325558665332011
2025-12-01,-0.0055335284232601,-0.008547614786526901,-0.00557494176749461,-0.03510392413225457
